Timestamp,X,Y,Z
19440,2.4580540657043457,3.3798301219940186,1.1163111925125122
19540,2.476020574569702,3.3833696842193604,1.1380571126937866
19640,2.4990336894989014,3.3835959434509277,1.1456183195114136
19740,2.52533221244812,3.386486291885376,1.1410603523254395
19840,2.5427534580230713,3.389508008956909,1.1364166736602783
19940,2.558217763900757,3.3874714374542236,1.1222561597824097
20040,2.568876028060913,3.3899598121643066,1.113858938217163
20140,2.577680826187134,3.3883063793182373,1.1028152704238892
20240,2.580918312072754,3.386275053024292,1.1004420518875122
20340,2.5893971920013428,3.3823628425598145,1.0851116180419922
20440,2.594174385070801,3.3800487518310547,1.0741679668426514
20540,2.5918543338775635,3.3728721141815186,1.0660985708236694
20640,2.5918517112731934,3.3616788387298584,1.0540577173233032
20740,2.58807635307312,3.349531412124634,1.0478731393814087
20840,2.5902481079101562,3.338452100753784,1.0325628519058228
20940,2.588777542114258,3.331575393676758,1.0237228870391846
21040,2.5877575874328613,3.3301100730895996,1.0075101852416992
21140,2.577294111251831,3.331071615219116,0.9983412623405457
21240,2.55880069732666,3.330465316772461,0.9933258891105652
21340,2.535568952560425,3.3318867683410645,0.9908297657966614
21440,2.512566328048706,3.328246831893921,0.9939069151878357
21540,2.484924077987671,3.319209575653076,0.9983537793159485
21640,2.456350803375244,3.303286552429199,1.0152333974838257
21740,2.4425270557403564,3.2915725708007812,1.0222035646438599
21840,2.4419357776641846,3.2818350791931152,1.0273905992507935
21940,2.4489357471466064,3.2753326892852783,1.0285753011703491
22040,2.468222141265869,3.283283233642578,1.0241947174072266
22140,2.4914145469665527,3.2929258346557617,1.0165890455245972
22240,2.518321990966797,3.3041350841522217,1.0085314512252808
22340,2.5385138988494873,3.308090925216675,1.0068771839141846
22440,2.5519611835479736,3.3117759227752686,1.0070674419403076
22540,2.556478261947632,3.309739351272583,1.006428599357605
22640,2.557316780090332,3.305736780166626,1.0038260221481323
22740,2.5557479858398438,3.296408176422119,1.0016838312149048
22840,2.548147201538086,3.284433603286743,1.0098474025726318
22940,2.540017604827881,3.270679473876953,1.0059702396392822
23040,2.527688980102539,3.252162456512451,1.0077202320098877
23140,2.5209312438964844,3.234236717224121,1.0068941116333008
23240,2.517733573913574,3.2241315841674805,1.006005883216858
23340,2.5129804611206055,3.217189311981201,1.0117897987365723
23440,2.513166666030884,3.210952043533325,1.0192664861679077
23540,2.520373582839966,3.2099034786224365,1.0220487117767334
23640,2.523505210876465,3.2096593379974365,1.0272557735443115
23740,2.531297445297241,3.209510326385498,1.026476263999939
23840,2.5318965911865234,3.2111072540283203,1.0309380292892456
23940,2.538686990737915,3.209672451019287,1.0280424356460571
24040,2.5389163494110107,3.2096831798553467,1.033461570739746
24140,2.5370824337005615,3.210153579711914,1.0320507287979126
24240,2.5330514907836914,3.210343360900879,1.03157377243042
24340,2.5266530513763428,3.2091422080993652,1.0370409488677979
24440,2.5215866565704346,3.2142577171325684,1.0325801372528076
24540,2.5118324756622314,3.21663498878479,1.0314990282058716
24640,2.495725631713867,3.2209300994873047,1.028057336807251
24740,2.4757614135742188,3.225198984146118,1.0229644775390625
24840,2.4581587314605713,3.228905439376831,1.0124226808547974
24940,2.43393874168396,3.230180501937866,1.0073795318603516
25040,2.410216808319092,3.2293291091918945,0.9993286728858948
25140,2.3801321983337402,3.227083683013916,0.9961881041526794
25240,2.345902681350708,3.2228662967681885,0.9947004914283752
25340,2.3116142749786377,3.221268892288208,0.9929802417755127
25440,2.2738561630249023,3.2218291759490967,0.9953991770744324
25540,2.237302303314209,3.2239229679107666,1.0007134675979614
25640,2.2051632404327393,3.2311668395996094,1.0066490173339844
25740,2.170658826828003,3.2418596744537354,1.0144938230514526
25840,2.1308183670043945,3.251969337463379,1.02580726146698
25940,2.0956649780273438,3.259218454360962,1.0226521492004395
26040,2.0506856441497803,3.26906418800354,1.0337942838668823
26140,2.0060980319976807,3.2728326320648193,1.0391924381256104
26240,1.959680438041687,3.272876262664795,1.0445787906646729
26340,1.916522741317749,3.266356945037842,1.0404295921325684
26440,1.8770917654037476,3.268341541290283,1.0300042629241943
26540,1.8398503065109253,3.262932062149048,1.025169014930725
26640,1.8003712892532349,3.264160394668579,1.023807406425476
26740,1.7667350769042969,3.2701282501220703,1.0241841077804565
26840,1.7340331077575684,3.2761571407318115,1.0315908193588257
26940,1.704508900642395,3.276503562927246,1.0355194807052612
27040,1.6700001955032349,3.2743046283721924,1.0398664474487305
27140,1.6349002122879028,3.269770383834839,1.0424455404281616
27240,1.594772458076477,3.2635650634765625,1.0484329462051392
27340,1.5531977415084839,3.2567577362060547,1.056326150894165
27440,1.5091664791107178,3.2483813762664795,1.0598771572113037
27540,1.462968111038208,3.237375497817993,1.0572799444198608
27640,1.4202789068222046,3.227428674697876,1.0539954900741577
27740,1.3751425743103027,3.2156271934509277,1.0589241981506348
27840,1.3294191360473633,3.2198984622955322,1.0646520853042603
27940,1.3036565780639648,3.2197723388671875,1.0656287670135498
28040,1.294472098350525,3.225886344909668,1.0621287822723389
28140,1.2886329889297485,3.2361152172088623,1.053433895111084
28240,1.2978147268295288,3.2548019886016846,1.0376577377319336
28340,1.2943029403686523,3.2636075019836426,1.0328879356384277
28440,1.2848589420318604,3.258422374725342,1.02693510055542
28540,1.2670364379882812,3.2461097240448,1.0349854230880737
28640,1.2452741861343384,3.23142147064209,1.044504165649414
28740,1.231776475906372,3.2165677547454834,1.0524489879608154
28840,1.2268623113632202,3.2070064544677734,1.0496606826782227
28940,1.229654312133789,3.2052884101867676,1.0451855659484863
29040,1.2361434698104858,3.2166640758514404,1.0367951393127441
29140,1.2423474788665771,3.2318572998046875,1.0246328115463257
29240,1.244828462600708,3.2516701221466064,1.0113930702209473
29340,1.2422267198562622,3.2695424556732178,1.0051568746566772
29440,1.2357555627822876,3.286032199859619,1.0004812479019165
29540,1.2236363887786865,3.2992911338806152,0.998356282711029
29640,1.2112079858779907,3.310302257537842,0.990497887134552
29740,1.1990373134613037,3.3222055435180664,0.9765676856040955
29840,1.18412446975708,3.333632469177246,0.973182201385498
29940,1.1716127395629883,3.337797164916992,0.9678677916526794
30040,1.154977560043335,3.3413922786712646,0.9706388115882874
30140,1.137522578239441,3.337827444076538,0.970552921295166
30240,1.1256695985794067,3.3340842723846436,0.9690263867378235
30340,1.1150022745132446,3.3266522884368896,0.9720330238342285
30440,1.1117621660232544,3.3220536708831787,0.9746541976928711
30540,1.1149017810821533,3.320277690887451,0.9688714742660522
30640,1.126725435256958,3.322495698928833,0.9640803337097168
30740,1.1395336389541626,3.324988603591919,0.9530843496322632
30840,1.1577608585357666,3.3194234371185303,0.9434283375740051
30940,1.1697258949279785,3.3138322830200195,0.932287871837616
31040,1.180557131767273,3.30644154548645,0.9178013205528259
31140,1.1876883506774902,3.300377130508423,0.9056394696235657
31240,1.188891887664795,3.291804790496826,0.9026469588279724
31340,1.1856424808502197,3.2909016609191895,0.8943671584129333
31440,1.178939700126648,3.2885677814483643,0.8894962668418884
31540,1.1720492839813232,3.2865700721740723,0.8859602212905884
31640,1.1680635213851929,3.27602219581604,0.8889182806015015
31740,1.1727933883666992,3.274685859680176,0.8745791912078857
31840,1.172591209411621,3.265589714050293,0.8505627512931824
31940,1.1615067720413208,3.258387565612793,0.8312625885009766
32040,1.1385102272033691,3.2696382999420166,0.8141990303993225
32140,1.1260764598846436,3.282761812210083,0.7676408290863037
32240,1.1320562362670898,3.308924913406372,0.7093637585639954
32340,1.148450255393982,3.3431811332702637,0.6678267121315002
32440,1.1682718992233276,3.381899118423462,0.6140041351318359
32540,1.1862030029296875,3.3991668224334717,0.576044499874115
32640,1.2152037620544434,3.3878962993621826,0.5648266077041626
32740,1.245458960533142,3.370814323425293,0.5432919859886169
32840,1.2639617919921875,3.3414294719696045,0.5296070575714111
32940,1.2696136236190796,3.314795732498169,0.5191469192504883
33040,1.2606871128082275,3.2892072200775146,0.4993031322956085
33140,1.2464841604232788,3.275947093963623,0.46784108877182007
33240,1.2267342805862427,3.2643539905548096,0.44331109523773193
33340,1.2068480253219604,3.2635695934295654,0.4213533401489258
33440,1.2107526063919067,3.281385660171509,0.3917217552661896
33540,1.2124111652374268,3.302508592605591,0.36234402656555176
33640,1.202860713005066,3.3119113445281982,0.33330512046813965
33740,1.18697988986969,3.3025248050689697,0.3003334403038025
33840,1.174478530883789,3.3026468753814697,0.2698133587837219
33940,1.1712069511413574,3.3093624114990234,0.2544420659542084
34040,1.1830941438674927,3.310875415802002,0.24370652437210083
34140,1.1816825866699219,3.306011915206909,0.21700458228588104
34240,1.1827392578125,3.298743963241577,0.1921999305486679
34340,1.1833518743515015,3.2930381298065186,0.17622840404510498
34440,1.1805826425552368,3.3049700260162354,0.17621953785419464
34540,1.189179539680481,3.3168210983276367,0.1675102412700653
34640,1.2029937505722046,3.332092761993408,0.14633750915527344
34740,1.2258689403533936,3.344005823135376,0.12252229452133179
34840,1.2498070001602173,3.3475797176361084,0.1314847469329834
34940,1.2660837173461914,3.341585636138916,0.13795994222164154
35040,1.2586033344268799,3.330850839614868,0.18082255125045776
35140,1.245995283126831,3.3160905838012695,0.20955516397953033
35240,1.2465190887451172,3.3212995529174805,0.18898887932300568
35340,1.2397898435592651,3.3193817138671875,0.18695113062858582
35440,1.2408088445663452,3.324437141418457,0.18240459263324738
35540,1.230687141418457,3.3157413005828857,0.20121784508228302
35640,1.215848684310913,3.3064303398132324,0.22927166521549225
35740,1.2042430639266968,3.3064799308776855,0.24515792727470398
35840,1.1996755599975586,3.318880796432495,0.24537920951843262
35940,1.1978614330291748,3.3144845962524414,0.24802666902542114
36040,1.1931480169296265,3.3177404403686523,0.24834518134593964
36140,1.1852554082870483,3.3135666847229004,0.2596439719200134
36240,1.1797436475753784,3.3189640045166016,0.2665943205356598
36340,1.1745622158050537,3.3200199604034424,0.2746088206768036
36440,1.177669882774353,3.3272337913513184,0.2663173973560333
36540,1.1763862371444702,3.3373818397521973,0.2584172487258911
36640,1.173067569732666,3.3363757133483887,0.2624657154083252
36740,1.1694700717926025,3.3393375873565674,0.26713457703590393
36840,1.1647570133209229,3.338775634765625,0.2704295217990875
36940,1.168906569480896,3.342989683151245,0.26782095432281494
37040,1.1677048206329346,3.3407671451568604,0.2710280120372772
37140,1.167572021484375,3.3404417037963867,0.2728901207447052
37240,1.173981785774231,3.3407747745513916,0.27641957998275757
37340,1.169518232345581,3.3409366607666016,0.2785250246524811
37440,1.1636292934417725,3.3346481323242188,0.28663551807403564
37540,1.1637041568756104,3.3290083408355713,0.2896506190299988
37640,1.1662243604660034,3.328965425491333,0.2868579924106598
37740,1.1709048748016357,3.3297245502471924,0.281024694442749
37840,1.168686866760254,3.3238186836242676,0.29086393117904663
37940,1.1740591526031494,3.322784662246704,0.2861955761909485
38040,1.1753724813461304,3.3184332847595215,0.28627708554267883
38140,1.1743677854537964,3.314296245574951,0.2872525453567505
38240,1.171929121017456,3.318413019180298,0.29075103998184204
38340,1.1737549304962158,3.3127236366271973,0.2894812524318695
38440,1.1826186180114746,3.318892478942871,0.2818567752838135
38540,1.1837817430496216,3.311951160430908,0.27965545654296875
38640,1.1789324283599854,3.31130313873291,0.29283061623573303
38740,1.1851505041122437,3.308889389038086,0.2891536056995392
38840,1.1839247941970825,3.306596279144287,0.2990710735321045
38940,1.1896910667419434,3.3034346103668213,0.2987701892852783
39040,1.1964982748031616,3.305731773376465,0.2812280058860779
39140,1.196051836013794,3.3053624629974365,0.28330111503601074
39240,1.190710186958313,3.300607681274414,0.2900426387786865
39340,1.187086582183838,3.2982912063598633,0.29306426644325256
39440,1.1871318817138672,3.2957379817962646,0.2910613715648651
39540,1.1863272190093994,3.295673131942749,0.2883203327655792
39640,1.1835647821426392,3.290713310241699,0.2980692982673645
39740,1.190428614616394,3.287196159362793,0.28622594475746155
39840,1.1845614910125732,3.2835044860839844,0.2882836163043976
39940,1.18587064743042,3.284432888031006,0.2870449423789978
40040,1.1918233633041382,3.2865002155303955,0.27636486291885376
40140,1.2026987075805664,3.291365385055542,0.25813496112823486
40240,1.209404468536377,3.295809745788574,0.24924789369106293
40340,1.2158218622207642,3.29868745803833,0.2392701655626297
40440,1.2177737951278687,3.3040225505828857,0.23481272161006927
40540,1.2192926406860352,3.309515953063965,0.2250203788280487
40640,1.226062536239624,3.323350429534912,0.20111754536628723
40740,1.2403427362442017,3.34409499168396,0.15206213295459747
40840,1.2447972297668457,3.3560879230499268,0.11234656721353531
40940,1.2345492839813232,3.3613357543945312,0.08719765394926071
41040,1.2122681140899658,3.36371111869812,0.0799674466252327
41140,1.1866872310638428,3.3599302768707275,0.10375716537237167
41240,1.1571236848831177,3.327685594558716,0.16756372153759003
41340,1.1682382822036743,3.2960736751556396,0.16424621641635895
41440,1.19296133518219,3.2706398963928223,0.16576045751571655
41540,1.2206560373306274,3.2565951347351074,0.1591448336839676
41640,1.234889268875122,3.236118793487549,0.18397855758666992
41740,1.236410140991211,3.206068277359009,0.22622811794281006
41840,1.2383171319961548,3.18310546875,0.26268717646598816
41940,1.2496849298477173,3.1801059246063232,0.3089714050292969
42040,1.2576961517333984,3.1986494064331055,0.34456363320350647
42140,1.2677823305130005,3.2286951541900635,0.35932838916778564
42240,1.2941434383392334,3.273179531097412,0.3357544541358948
42340,1.3296597003936768,3.3134143352508545,0.30578210949897766
42440,1.3667991161346436,3.347867488861084,0.3028603196144104
42540,1.4214961528778076,3.372307538986206,0.3307861387729645
42640,1.471362590789795,3.388949155807495,0.34320420026779175
42740,1.5119922161102295,3.3965001106262207,0.37059691548347473
42840,1.5484284162521362,3.381366014480591,0.411288857460022
42940,1.5483994483947754,3.3470587730407715,0.4780043065547943
43040,1.536543846130371,3.3046648502349854,0.5407285094261169
43140,1.5265953540802002,3.252703905105591,0.6187451481819153
43240,1.514142632484436,3.226346015930176,0.6964906454086304
43340,1.5213443040847778,3.2263925075531006,0.7514159083366394
43440,1.5575097799301147,3.249931812286377,0.7966124415397644
43540,1.6029654741287231,3.2779693603515625,0.8223286867141724
43640,1.6672937870025635,3.308945894241333,0.8301488161087036
43740,1.74139404296875,3.3400909900665283,0.8158506751060486
43840,1.8103327751159668,3.354403257369995,0.8099313974380493
43940,1.8684029579162598,3.35509991645813,0.8089162707328796
44040,1.9144421815872192,3.347475290298462,0.8071309924125671
44140,1.9413206577301025,3.3375728130340576,0.814042866230011
44240,1.9580447673797607,3.3290212154388428,0.8275381326675415
44340,1.9760332107543945,3.319601058959961,0.8473091125488281
44440,1.997942328453064,3.3087315559387207,0.8768945336341858
44540,2.023512601852417,3.295015335083008,0.9113465547561646
44640,2.0494160652160645,3.2754440307617188,0.9431161880493164
44740,2.0752451419830322,3.2550406455993652,0.9696057438850403
44840,2.1349101066589355,3.236525535583496,0.9768192172050476
44940,2.189811944961548,3.224468231201172,0.9795159101486206
45040,2.233409881591797,3.219879627227783,0.9793565273284912
45140,2.2577319145202637,3.2182955741882324,0.9861185550689697
45240,2.2618496417999268,3.219212055206299,0.991875171661377
45340,2.243558406829834,3.2239534854888916,1.001376986503601
45440,2.2059555053710938,3.228538751602173,1.020594835281372
45540,2.1577577590942383,3.2328431606292725,1.0444051027297974
45640,2.101287603378296,3.2364988327026367,1.081544041633606
45740,2.055309534072876,3.2364723682403564,1.1215344667434692
45840,2.032195568084717,3.237323522567749,1.1574825048446655
45940,2.022869348526001,3.2332279682159424,1.1890603303909302
46040,2.033275604248047,3.2271790504455566,1.2057548761367798
46140,2.0599241256713867,3.221102237701416,1.2028741836547852
46240,2.0991578102111816,3.216076374053955,1.1854370832443237
46340,2.1406772136688232,3.2113282680511475,1.161200761795044
46440,2.1749298572540283,3.2146694660186768,1.1355292797088623
46540,2.2051353454589844,3.216914415359497,1.1043494939804077
46640,2.2143735885620117,3.2260406017303467,1.0853896141052246
46740,2.2133913040161133,3.243046998977661,1.0740259885787964
46840,2.2110984325408936,3.2541494369506836,1.0593841075897217
46940,2.207044839859009,3.2636778354644775,1.0496526956558228
47040,2.2074201107025146,3.2682125568389893,1.0357978343963623
47140,2.2132034301757812,3.2657217979431152,1.0201575756072998
47240,2.221424102783203,3.262261152267456,1.0102659463882446
47340,2.230483055114746,3.259300708770752,1.004428505897522
47440,2.2406253814697266,3.2516860961914062,0.9921461939811707
47540,2.2482361793518066,3.2442002296447754,0.9766529202461243
47640,2.251591444015503,3.2427561283111572,0.9641181826591492
47740,2.2550556659698486,3.2416956424713135,0.9463556408882141
47840,2.2557473182678223,3.2502005100250244,0.9322892427444458
47940,2.255585193634033,3.2647347450256348,0.9136613011360168
48041,2.264659881591797,3.281294107437134,0.881706953048706
48140,2.2652344703674316,3.2957606315612793,0.8508782386779785
48240,2.270407199859619,3.307471990585327,0.8204324245452881
48340,2.265775442123413,3.3119773864746094,0.7975515127182007
48440,2.2641093730926514,3.320059061050415,0.7665141224861145
48540,2.247753381729126,3.3197689056396484,0.7488449215888977
48640,2.2222070693969727,3.315523147583008,0.7374224662780762
48740,2.179246187210083,3.3013598918914795,0.7319658398628235
48840,2.136817216873169,3.2892634868621826,0.7267091870307922
48940,2.105430841445923,3.2831804752349854,0.716468095779419
49040,2.0827579498291016,3.282733201980591,0.6926144361495972
49140,2.07079815864563,3.2799904346466064,0.6636988520622253
49240,2.072575330734253,3.2659850120544434,0.6286070942878723
49340,2.075986623764038,3.2397491931915283,0.5978926420211792
49440,2.0950584411621094,3.2175567150115967,0.5770739912986755
49540,2.1256368160247803,3.203423261642456,0.5456345081329346
49640,2.1632814407348633,3.199427604675293,0.5108997821807861
49740,2.187418222427368,3.194166421890259,0.4707949757575989
49840,2.2097246646881104,3.1960806846618652,0.4289382994174957
49940,2.216984987258911,3.215264081954956,0.39569124579429626
50040,2.2068288326263428,3.2408206462860107,0.3505142629146576
50140,2.1890859603881836,3.2656149864196777,0.30965813994407654
50240,2.1669561862945557,3.2831835746765137,0.2742476463317871
50340,2.15417218208313,3.28025221824646,0.22461852431297302
50440,2.145066261291504,3.264565944671631,0.15751299262046814
50540,2.142508029937744,3.2534608840942383,0.1162395030260086
50640,2.156982660293579,3.234302282333374,0.10805909335613251
50740,2.1577253341674805,3.2340543270111084,0.15943031013011932
50840,2.1685869693756104,3.227121353149414,0.18252727389335632
